POINT(13.547663899999998 52.46454819908928)
POINT(13.4795588 52.476713399088865)
POINT(13.572749999999997 52.44237999909008)
POINT(13.4177568 52.525169999087375)
POINT(13.580822299999998 52.537388499087044)
POINT(13.5406749 52.41843189909098)
POINT(13.5733426 52.450476799089785)
POINT(13.3343853 52.44805459908987)
POINT(13.286566399999998 52.5069063990879)
POINT(13.295433699999998 52.45487849908961)
POINT(13.577938499999998 52.444383499089994)
POINT(13.474147199999999 52.52914439908727)
POINT(13.4411045 52.47366889908896)
